field_index,label_value,predictions,confidence
149995,62,62,62
149996,22,22,22
149997,16,16,16
149998,17,17,17
149999,4,4,4
150000,8,8,8
150001,6,6,6
150002,93,93,93
150003,6,6,6
150004,23,23,23
150005,36,36,36
150006,5,5,5
150007,26,26,26
150008,98,98,98
150009,9,9,9
150010,9,9,9
150011,4,4,4
150012,8,8,8
150013,19,19,19
150014,12,12,12
150015,4,4,4
150016,14,14,14
150017,34,34,34
150018,84,84,84
150019,23,23,23
150020,8,8,8
150021,13,13,13
150022,2,2,2
150023,67,67,67
150024,6,6,6
150025,17,17,17
150026,54,54,54
150027,7,7,7
150028,16,16,16
150029,7,7,7
150030,15,15,15
150031,47,47,47
150032,51,51,51
150033,22,22,22
150034,7,7,7
150035,11,11,11
150036,13,13,13
150037,41,41,41
150038,38,38,38
150039,38,38,38
150040,43,43,43
150041,12,12,12
150042,17,17,17
150043,37,37,37
150044,28,28,28
150045,34,34,34
150046,5,5,5
150047,78,78,78
150048,7,7,7
150049,15,15,15
150050,158,158,158
150051,31,31,31
150052,32,32,32
150053,8,8,8
150054,31,31,31
150055,32,32,32
150056,3,3,3
150057,7,7,7
150058,26,26,26
150059,24,24,24
150060,41,41,41
150061,7,7,7
150062,15,15,15
150063,8,8,8
150064,53,53,53
150065,19,19,19
150066,26,26,26
150067,9,9,9
150068,67,67,67
150069,6,6,6
150070,6,6,6
150071,12,12,12
150072,112,112,112
150073,17,17,17
150074,26,26,26
150075,30,30,30
150076,8,8,8
150077,54,54,54
150078,57,57,57
150079,81,81,81
150080,65,65,65
150081,14,14,14
150082,29,29,29
150083,11,11,11
150084,130,130,130
150085,17,17,17
150086,5,5,5
150087,36,36,36
150088,5,5,5
150089,7,7,7
150090,6,6,6
150091,33,33,33
150092,14,14,14
150093,22,22,22
150094,34,34,34
150095,102,102,102
150096,59,59,59
150097,4,4,4
150098,8,8,8
150099,30,30,30
150100,17,17,17
150101,21,21,21
150102,49,49,49
150103,11,11,11
150104,8,8,8
150105,17,17,17
150106,35,35,35
150107,27,27,27
150108,50,50,50
150109,30,30,30
150110,10,10,10
150111,10,10,10
150112,10,10,10
150113,17,17,17
150114,10,10,10
150115,9,9,9
150116,96,96,96
150117,7,7,7
150118,17,17,17
150119,23,23,23
150120,13,13,13
150121,5,5,5
150122,12,12,12
150123,7,7,7
150124,106,106,106
150125,10,10,10
150126,31,31,31
150127,5,5,5
150128,36,36,36
150129,93,93,93
150130,15,15,15
150131,28,28,28
150132,8,8,8
150133,14,14,14
150134,88,88,88
150135,14,14,14
150136,12,12,12
150137,29,29,29
150138,33,33,33
150139,58,58,58
150140,9,9,9
150141,6,6,6
150142,18,18,18
150143,56,56,56
150144,13,13,13
150145,22,22,22
150146,44,44,44
150147,19,19,19
150148,11,11,11
150149,1,1,1
150150,42,42,42
150151,68,68,68
150152,41,41,41
150153,5,5,5
150154,3,3,3
150155,5,5,5
150156,4,4,4
150157,6,6,6
150158,26,26,26
150159,3,3,3
150160,9,9,9
150161,24,24,24
150162,6,6,6
150163,58,58,58
150164,25,25,25
150165,138,138,138
150166,4,4,4
150167,61,61,61
150168,87,87,87
150169,65,65,65
150170,22,22,22
150171,18,18,18
150172,4,4,4
150173,17,17,17
150174,35,35,35
150175,17,17,17
150176,7,7,7
150177,32,32,32
150178,101,101,101
150179,21,21,21
150180,5,5,5
150181,14,14,14
150182,15,15,15
150183,38,38,38
150184,88,88,88
150185,16,16,16
150186,4,4,4
150187,20,20,20
150188,18,18,18
150189,60,60,60
150190,18,18,18
150191,16,16,16
150192,20,20,20
150193,18,18,18
150194,24,24,24
150195,17,17,17
150196,15,15,15
150197,9,9,9
150198,51,51,51
150199,3,3,3
150200,40,40,40
150201,7,7,7
150202,44,44,44
150203,13,13,13
150204,44,44,44
150205,4,4,4
150206,5,5,5
150207,14,14,14
150208,6,6,6
150209,8,8,8
150210,15,15,15
150211,42,42,42
150212,49,49,49
150213,36,36,36
150214,8,8,8
150215,30,30,30
150216,20,20,20
150217,13,13,13
150218,22,22,22
150219,22,22,22
150220,64,64,64
150221,16,16,16
150222,105,105,105
150223,30,30,30
150224,7,7,7
150225,7,7,7
150226,61,61,61
150227,5,5,5
150228,6,6,6
150229,4,4,4
150230,39,39,39
150231,39,39,39
150232,29,29,29
150233,9,9,9
150234,10,10,10
150235,61,61,61
150236,32,32,32
150237,6,6,6
150238,19,19,19
150239,7,7,7
150240,5,5,5
150241,12,12,12
150242,37,37,37
150243,25,25,25
150244,4,4,4
150245,116,116,116
150246,4,4,4
150247,43,43,43
150248,26,26,26
150249,58,58,58
150250,20,20,20
150251,18,18,18
150252,5,5,5
150253,6,6,6
150254,13,13,13
150255,13,13,13
150256,12,12,12
150257,128,128,128
150258,5,5,5
150259,92,92,92
150260,23,23,23
150261,4,4,4
150262,40,40,40
150263,8,8,8
150264,7,7,7
150265,6,6,6
150266,49,49,49
150267,42,42,42
150268,64,64,64
150269,8,8,8
150270,70,70,70
150271,13,13,13
150272,9,9,9
150273,19,19,19
150274,5,5,5
150275,47,47,47
150276,20,20,20
150277,27,27,27
150278,24,24,24
150279,12,12,12
150280,8,8,8
150281,18,18,18
150282,59,59,59
150283,19,19,19
150284,20,20,20
150285,19,19,19
150286,25,25,25
150287,31,31,31
150288,6,6,6
150289,13,13,13
150290,4,4,4
150291,62,62,62
150292,6,6,6
150293,19,19,19
150294,39,39,39
150295,25,25,25
150296,5,5,5
150297,18,18,18
150298,108,108,108
150299,5,5,5
150300,14,14,14
150301,49,49,49
150302,29,29,29
150303,9,9,9
150304,7,7,7
150305,42,42,42
150306,6,6,6
150307,5,5,5
150308,50,50,50
150309,6,6,6
150310,50,50,50
150311,27,27,27
150312,6,6,6
150313,40,40,40
150314,109,109,109
150315,6,6,6
150316,111,111,111
150317,12,12,12
150318,5,5,5
150319,30,30,30
150320,12,12,12
150321,28,28,28
150322,7,7,7
150323,5,5,5
150324,8,8,8
150325,72,72,72
150326,23,23,23
150327,10,10,10
150328,29,29,29
150329,72,72,72
150330,10,10,10
150331,7,7,7
150332,70,70,70
150333,33,33,33
150334,36,36,36
150335,112,112,112
150336,19,19,19
150337,7,7,7
150338,7,7,7
150339,18,18,18
150340,7,7,7
150341,167,167,167
150342,66,66,66
150343,125,125,125
150344,8,8,8
150345,15,15,15
150346,99,99,99
150347,14,14,14
150348,22,22,22
150349,68,68,68
150350,46,46,46
150351,4,4,4
150352,120,120,120
150353,17,17,17
150354,5,5,5
150355,11,11,11
150356,12,12,12
150357,29,29,29
150358,10,10,10
150359,18,18,18
150360,56,56,56
150361,5,5,5
150362,9,9,9
150363,10,10,10
150364,61,61,61
150365,5,5,5
150366,163,163,163
150367,93,93,93
150368,8,8,8
150369,29,29,29
150370,109,109,109
150371,13,13,13
150372,27,27,27
150373,76,76,76
150374,8,8,8
150375,8,8,8
150376,6,6,6
150377,10,10,10
150378,24,24,24
150379,22,22,22
150380,4,4,4
150381,16,16,16
150382,4,4,4
150383,9,9,9
150384,6,6,6
150385,47,47,47
150386,46,46,46
150387,8,8,8
150388,59,59,59
150389,17,17,17
150390,3,3,3
150391,21,21,21
150392,133,133,133
150393,16,16,16
150394,11,11,11
150395,3,3,3
150396,6,6,6
150397,15,15,15
150398,6,6,6
150399,8,8,8
150400,7,7,7
150401,7,7,7
150402,3,3,3
150403,8,8,8
150404,86,86,86
150405,9,9,9
150406,54,54,54
150407,10,10,10
150408,4,4,4
150409,141,141,141
150410,127,127,127
150411,26,26,26
150412,22,22,22
150413,11,11,11
150414,4,4,4
150415,9,9,9
150416,16,16,16
150417,4,4,4
150418,29,29,29
150419,6,6,6
150420,15,15,15
150421,6,6,6
150422,66,66,66
150423,7,7,7
150424,18,18,18
150425,8,8,8
150426,93,93,93
150427,11,11,11
150428,8,8,8
150429,10,10,10
150430,7,7,7
150431,18,18,18
150432,32,32,32
150433,19,19,19
150434,75,75,75
150435,86,86,86
150436,10,10,10
150437,17,17,17
150438,14,14,14
150439,47,47,47
150440,67,67,67
150441,34,34,34
150442,35,35,35
150443,5,5,5
150444,25,25,25
150445,7,7,7
150446,10,10,10
150447,40,40,40
150448,23,23,23
150449,5,5,5
150450,19,19,19
150451,12,12,12
150452,98,98,98
150453,111,111,111
150454,108,108,108
150455,10,10,10
150456,45,45,45
150457,41,41,41
150458,18,18,18
150459,48,48,48
150460,8,8,8
150461,25,25,25
150462,17,17,17
150463,37,37,37
150464,19,19,19
150465,12,12,12
150466,16,16,16
150467,49,49,49
150468,19,19,19
150469,6,6,6
150470,31,31,31
150471,106,106,106
150472,47,47,47
150473,7,7,7
150474,6,6,6
150475,14,14,14
150476,152,152,152
150477,18,18,18
150478,8,8,8
150479,5,5,5
150480,37,37,37
150481,13,13,13
150482,64,64,64
150483,17,17,17
150484,5,5,5
150485,11,11,11
150486,49,49,49
150487,28,28,28
150488,7,7,7
150489,3,3,3
150490,32,32,32
150491,29,29,29
150492,31,31,31
150493,10,10,10
150494,16,16,16
150495,36,36,36
150496,13,13,13
150497,29,29,29
150498,7,7,7
150499,7,7,7
150500,55,55,55
150501,119,119,119
150502,6,6,6
150503,6,6,6
150504,34,34,34
150505,32,32,32
150506,8,8,8
150507,5,5,5
150508,12,12,12
150509,9,9,9
150510,53,53,53
150511,57,57,57
150512,16,16,16
150513,96,96,96
150514,4,4,4
150515,21,21,21
150516,20,20,20
150517,33,33,33
150518,16,16,16
150519,157,157,157
150520,49,49,49
150521,7,7,7
150522,84,84,84
150523,12,12,12
150524,28,28,28
150525,47,47,47
150526,33,33,33
150527,21,21,21
150528,10,10,10
150529,4,4,4
150530,5,5,5
150531,9,9,9
150532,7,7,7
150533,55,55,55
150534,30,30,30
150535,4,4,4
150536,8,8,8
150537,77,77,77
150538,6,6,6
150539,7,7,7
150540,10,10,10
150541,34,34,34
150542,7,7,7
150543,57,57,57
150544,7,7,7
150545,4,4,4
150546,26,26,26
150547,67,67,67
150548,10,10,10
150549,8,8,8
150550,17,17,17
150551,13,13,13
150552,14,14,14
150553,22,22,22
150554,37,37,37
150555,4,4,4
150556,7,7,7
150557,152,152,152
150558,44,44,44
150559,6,6,6
150560,23,23,23
150561,46,46,46
150562,78,78,78
150563,38,38,38
150564,17,17,17
150565,6,6,6
150566,129,129,129
150567,3,3,3
150568,6,6,6
150569,82,82,82
150570,5,5,5
150571,13,13,13
150572,5,5,5
150573,14,14,14
150574,43,43,43
150575,48,48,48
150576,16,16,16
150577,14,14,14
150578,21,21,21
150579,16,16,16
150580,11,11,11
150581,23,23,23
150582,15,15,15
150583,5,5,5
150584,20,20,20
150585,14,14,14
150586,35,35,35
150587,6,6,6
150588,93,93,93
150589,6,6,6
150590,7,7,7
150591,30,30,30
150592,6,6,6
150593,13,13,13
150594,19,19,19
150595,84,84,84
150596,79,79,79
150597,53,53,53
150598,16,16,16
150599,10,10,10
150600,35,35,35
150601,12,12,12
150602,17,17,17
150603,4,4,4
150604,15,15,15
150605,159,159,159
150606,41,41,41
150607,5,5,5
150608,57,57,57
150609,95,95,95
150610,56,56,56
150611,8,8,8
150612,28,28,28
150613,24,24,24
150614,26,26,26
150615,6,6,6
150616,26,26,26
150617,150,150,150
150618,33,33,33
150619,48,48,48
150620,24,24,24
150621,4,4,4
150622,37,37,37
150623,15,15,15
150624,23,23,23
150625,26,26,26
150626,7,7,7
150627,45,45,45
150628,8,8,8
150629,6,6,6
150630,15,15,15
150631,10,10,10
150632,7,7,7
150633,10,10,10
150634,5,5,5
150635,94,94,94
150636,13,13,13
150637,2,2,2
150638,24,24,24
150639,5,5,5
150640,33,33,33
150641,5,5,5
150642,13,13,13
150643,96,96,96
150644,84,84,84
150645,21,21,21
150646,7,7,7
150647,16,16,16
150648,11,11,11
150649,24,24,24
150650,16,16,16
150651,40,40,40
150652,8,8,8
150653,13,13,13
150654,5,5,5
150655,21,21,21
150656,8,8,8
150657,74,74,74
150658,24,24,24
150659,10,10,10
150660,10,10,10
150661,3,3,3
150662,45,45,45
150663,18,18,18
150664,21,21,21
150665,147,147,147
150666,38,38,38
150667,4,4,4
150668,20,20,20
150669,20,20,20
150670,19,19,19
150671,52,52,52
150672,10,10,10
150673,164,164,164
150674,25,25,25
150675,51,51,51
150676,122,122,122
150677,19,19,19
150678,33,33,33
150679,174,174,174
150680,19,19,19
150681,31,31,31
150682,31,31,31
150683,8,8,8
150684,49,49,49
150685,7,7,7
150686,4,4,4
150687,8,8,8
150688,58,58,58
150689,9,9,9
150690,13,13,13
150691,18,18,18
150692,18,18,18
150693,86,86,86
150694,9,9,9
150695,37,37,37
150696,15,15,15
150697,7,7,7
150698,87,87,87
150699,7,7,7
150700,12,12,12
150701,19,19,19
150702,9,9,9
150703,48,48,48
150704,64,64,64
150705,92,92,92
150706,10,10,10
150707,40,40,40
150708,38,38,38
150709,15,15,15
150710,65,65,65
150711,12,12,12
150712,24,24,24
150713,13,13,13
150714,6,6,6
150715,34,34,34
150716,24,24,24
150717,98,98,98
150718,8,8,8
150719,71,71,71
150720,25,25,25
150721,17,17,17
150722,5,5,5
150723,5,5,5
150724,7,7,7
150725,11,11,11
150726,4,4,4
150727,7,7,7
150728,5,5,5
150729,13,13,13
150730,6,6,6
150731,146,146,146
150732,56,56,56
150733,11,11,11
150734,58,58,58
150735,16,16,16
150736,8,8,8
150737,60,60,60
150738,14,14,14
150739,17,17,17
150740,138,138,138
150741,106,106,106
150742,10,10,10
150743,14,14,14
150744,35,35,35
150745,11,11,11
150746,65,65,65
150747,23,23,23
150748,22,22,22
150749,53,53,53
150750,16,16,16
150751,6,6,6
150752,5,5,5
150753,73,73,73
150754,44,44,44
150755,6,6,6
150756,45,45,45
150757,10,10,10
150758,6,6,6
150759,24,24,24
150760,60,60,60
150761,56,56,56
150762,8,8,8
150763,77,77,77
150764,35,35,35
150765,15,15,15
150766,24,24,24
150767,5,5,5
150768,14,14,14
150769,52,52,52
150770,6,6,6
150771,9,9,9
150772,34,34,34
150773,23,23,23
150774,18,18,18
150775,49,49,49
150776,8,8,8
150777,4,4,4
150778,33,33,33
150779,8,8,8
150780,3,3,3
150781,13,13,13
150782,24,24,24
150783,25,25,25
150784,13,13,13
150785,31,31,31
150786,6,6,6
150787,16,16,16
150788,54,54,54
150789,11,11,11
150790,27,27,27
150791,5,5,5
150792,8,8,8
150793,79,79,79
150794,23,23,23
150795,19,19,19
150796,12,12,12
150797,28,28,28
150798,7,7,7
150799,34,34,34
150800,28,28,28
150801,5,5,5
150802,75,75,75
150803,20,20,20
150804,7,7,7
150805,4,4,4
150806,5,5,5
150807,32,32,32
150808,62,62,62
150809,19,19,19
150810,104,104,104
150811,6,6,6
150812,24,24,24
150813,17,17,17
150814,6,6,6
150815,4,4,4
150816,12,12,12
150817,60,60,60
150818,101,101,101
150819,6,6,6
150820,12,12,12
150821,37,37,37
150822,41,41,41
150823,64,64,64
150824,18,18,18
150825,23,23,23
150826,18,18,18
150827,24,24,24
150828,40,40,40
150829,10,10,10
150830,18,18,18
150831,54,54,54
150832,15,15,15
150833,7,7,7
150834,48,48,48
150835,9,9,9
150836,20,20,20
150837,14,14,14
150838,5,5,5
150839,7,7,7
150840,37,37,37
150841,71,71,71
150842,4,4,4
150843,87,87,87
150844,9,9,9
150845,110,110,110
150846,8,8,8
150847,10,10,10
150848,14,14,14
150849,8,8,8
150850,3,3,3
150851,3,3,3
150852,50,50,50
150853,14,14,14
150854,3,3,3
150855,11,11,11
150856,5,5,5
150857,58,58,58
150858,9,9,9
150859,64,64,64
150860,19,19,19
150861,8,8,8
150862,5,5,5
150863,6,6,6
150864,8,8,8
150865,30,30,30
150866,45,45,45
150867,45,45,45
150868,3,3,3
150869,26,26,26
150870,88,88,88
150871,9,9,9
150872,43,43,43
150873,18,18,18
150874,104,104,104
150875,4,4,4
150876,83,83,83
150877,4,4,4
150878,44,44,44
150879,55,55,55
150880,16,16,16
150881,54,54,54
150882,93,93,93
150883,5,5,5
150884,20,20,20
150885,7,7,7
150886,22,22,22
150887,5,5,5
150888,23,23,23
150889,54,54,54
150890,4,4,4
150891,8,8,8
150892,20,20,20
150893,21,21,21
150894,27,27,27
150895,5,5,5
150896,5,5,5
150897,5,5,5
150898,20,20,20
150899,25,25,25
150900,13,13,13
150901,27,27,27
150902,27,27,27
150903,67,67,67
150904,3,3,3
150905,14,14,14
150906,54,54,54
150907,28,28,28
150908,10,10,10
150909,16,16,16
150910,22,22,22
150911,54,54,54
150912,4,4,4
150913,100,100,100
150914,7,7,7
150915,9,9,9
150916,22,22,22
150917,5,5,5
150918,37,37,37
150919,102,102,102
150920,18,18,18
150921,85,85,85
150922,13,13,13
150923,41,41,41
150924,9,9,9
150925,5,5,5
150926,68,68,68
150927,43,43,43
150928,56,56,56
150929,4,4,4
150930,11,11,11
150931,6,6,6
150932,4,4,4
150933,85,85,85
150934,66,66,66
150935,153,153,153
150936,11,11,11
150937,80,80,80
150938,9,9,9
150939,13,13,13
150940,40,40,40
150941,22,22,22
150942,14,14,14
150943,7,7,7
150944,13,13,13
150945,103,103,103
150946,8,8,8
150947,18,18,18
150948,5,5,5
150949,87,87,87
150950,70,70,70
150951,102,102,102
150952,5,5,5
150953,3,3,3
150954,104,104,104
150955,38,38,38
150956,30,30,30
150957,4,4,4
150958,6,6,6
150959,66,66,66
150960,15,15,15
150961,40,40,40
150962,42,42,42
150963,14,14,14
150964,18,18,18
150965,4,4,4
150966,129,129,129
150967,24,24,24
150968,28,28,28
150969,20,20,20
150970,8,8,8
150971,21,21,21
150972,26,26,26
150973,66,66,66
150974,3,3,3
150975,29,29,29
150976,50,50,50
150977,31,31,31
150978,60,60,60
150979,43,43,43
150980,70,70,70
150981,65,65,65
150982,121,121,121
150983,78,78,78
150984,34,34,34
150985,139,139,139
150986,46,46,46
150987,86,86,86
150988,154,154,154
150989,133,133,133
150990,104,104,104
150991,31,31,31
150992,94,94,94
150993,24,24,24
150994,67,67,67
150995,27,27,27
150996,9,9,9
150997,16,16,16
150998,25,25,25
150999,47,47,47
151000,11,11,11
151001,10,10,10
151002,94,94,94
151003,26,26,26
151004,57,57,57
151005,82,82,82
151006,67,67,67
151007,126,126,126
151008,117,117,117
151009,36,36,36
151010,115,115,115
151011,6,6,6
151012,50,50,50
151013,17,17,17
151014,115,115,115
151015,37,37,37
151016,51,51,51
151017,65,65,65
151018,44,44,44
151019,46,46,46
151020,44,44,44
151021,69,69,69
151022,84,84,84
151023,17,17,17
151024,9,9,9
151025,47,47,47
151026,22,22,22
151027,49,49,49
151028,103,103,103
151029,53,53,53
151030,35,35,35
151031,13,13,13
151032,25,25,25
151033,30,30,30
151034,64,64,64
151035,21,21,21
151036,47,47,47
151037,44,44,44
151038,50,50,50
151039,31,31,31
151040,52,52,52
151041,138,138,138
151042,57,57,57
151043,123,123,123
151044,66,66,66
151045,51,51,51
151046,23,23,23
151047,10,10,10
151048,7,7,7
151049,33,33,33
151050,41,41,41
151051,136,136,136
151052,28,28,28
151053,33,33,33
151054,114,114,114
151055,65,65,65
151056,25,25,25
151057,83,83,83
151058,20,20,20
151059,47,47,47
151060,18,18,18
151061,46,46,46
151062,12,12,12
151063,6,6,6
151064,7,7,7
151065,139,139,139
151066,53,53,53
151067,45,45,45
151068,17,17,17
151069,18,18,18
151070,56,56,56
151071,40,40,40
151072,78,78,78
151073,38,38,38
151074,14,14,14
151075,74,74,74
151076,118,118,118
151077,11,11,11
151078,73,73,73
151079,6,6,6
151080,77,77,77
151081,37,37,37
151082,43,43,43
151083,44,44,44
151084,118,118,118
151085,15,15,15
151086,93,93,93
151087,62,62,62
151088,10,10,10
151089,47,47,47
151090,105,105,105
151091,61,61,61
151092,51,51,51
151093,37,37,37
151094,47,47,47
151095,35,35,35
151096,29,29,29
151097,84,84,84
151098,52,52,52
151099,108,108,108
151100,31,31,31
151101,71,71,71
151102,13,13,13
151103,37,37,37
151104,117,117,117
151105,8,8,8
151106,112,112,112
151107,23,23,23
151108,167,167,167
151109,95,95,95
151110,14,14,14
151111,25,25,25
151112,156,156,156
151113,4,4,4
151114,14,14,14
151115,66,66,66
151116,90,90,90
151117,20,20,20
151118,93,93,93
151119,56,56,56
151120,46,46,46
151121,61,61,61
151122,38,38,38
151123,11,11,11
151124,79,79,79
151125,120,120,120
151126,13,13,13
151127,6,6,6
151128,29,29,29
151129,29,29,29
151130,29,29,29
151131,36,36,36
151132,26,26,26
151133,10,10,10
151134,6,6,6
151135,108,108,108
151136,23,23,23
151137,52,52,52
151138,61,61,61
151139,91,91,91
151140,5,5,5
151141,134,134,134
151142,53,53,53
151143,45,45,45
151144,40,40,40
151145,45,45,45
151146,94,94,94
151147,90,90,90
151148,18,18,18
151149,62,62,62
151150,147,147,147
151151,22,22,22
151152,27,27,27
151153,65,65,65
151154,27,27,27
151155,105,105,105
151156,15,15,15
151157,24,24,24
151158,26,26,26
151159,40,40,40
151160,17,17,17
151161,43,43,43
151162,37,37,37
151163,6,6,6
151164,47,47,47
151165,60,60,60
151166,28,28,28
151167,14,14,14
151168,21,21,21
151169,6,6,6
151170,30,30,30
151171,49,49,49
151172,52,52,52
151173,6,6,6
151174,69,69,69
151175,32,32,32
151176,132,132,132
151177,9,9,9
151178,76,76,76
151179,17,17,17
151180,67,67,67
151181,47,47,47
151182,110,110,110
151183,145,145,145
151184,45,45,45
151185,69,69,69
151186,28,28,28
151187,12,12,12
151188,5,5,5
151189,9,9,9
151190,38,38,38
151191,51,51,51
151192,95,95,95
151193,60,60,60
151194,51,51,51
151195,119,119,119
151196,21,21,21
151197,7,7,7
151198,8,8,8
151199,87,87,87
151200,5,5,5
151201,89,89,89
151202,7,7,7
151203,155,155,155
151204,60,60,60
151205,67,67,67
151206,26,26,26
151207,63,63,63
151208,152,152,152
151209,23,23,23
151210,8,8,8
151211,28,28,28
151212,52,52,52
151213,145,145,145
151214,58,58,58
151215,37,37,37
151216,63,63,63
151217,24,24,24
151218,12,12,12
151219,13,13,13
151220,75,75,75
151221,61,61,61
151222,12,12,12
151223,14,14,14
151224,5,5,5
151225,96,96,96
151226,6,6,6
151227,99,99,99
151228,137,137,137
151229,27,27,27
151230,169,169,169
151231,51,51,51
151232,57,57,57
151233,63,63,63
151234,17,17,17
151235,56,56,56
151236,6,6,6
151237,65,65,65
151238,27,27,27
151239,12,12,12
151240,41,41,41
151241,4,4,4
151242,5,5,5
151243,150,150,150
151244,81,81,81
151245,26,26,26
151246,104,104,104
151247,41,41,41
151248,3,3,3
151249,91,91,91
151250,8,8,8
151251,40,40,40
151252,126,126,126
151253,78,78,78
151254,10,10,10
151255,62,62,62
151256,21,21,21
151257,137,137,137
151258,18,18,18
151259,41,41,41
151260,60,60,60
151261,5,5,5
151262,12,12,12
151263,34,34,34
151264,39,39,39
151265,17,17,17
151266,39,39,39
151267,17,17,17
151268,19,19,19
151269,9,9,9
151270,19,19,19
151271,43,43,43
151272,6,6,6
151273,20,20,20
151274,5,5,5
151275,76,76,76
151276,22,22,22
151277,12,12,12
151278,74,74,74
151279,49,49,49
151280,101,101,101
151281,8,8,8
151282,16,16,16
151283,12,12,12
151284,77,77,77
151285,10,10,10
151286,57,57,57
151287,15,15,15
151288,10,10,10
151289,47,47,47
151290,7,7,7
151291,87,87,87
151292,79,79,79
151293,19,19,19
151294,57,57,57
151295,159,159,159
151296,46,46,46
151297,103,103,103
151298,126,126,126
151299,53,53,53
151300,80,80,80
151301,15,15,15
151302,106,106,106
151303,97,97,97
151304,46,46,46
151305,71,71,71
151306,76,76,76
151307,158,158,158
151308,132,132,132
151309,32,32,32
151310,129,129,129
151311,4,4,4
151312,126,126,126
151313,169,169,169
151314,49,49,49
151315,83,83,83
151316,87,87,87
151317,51,51,51
151318,79,79,79
151319,65,65,65
151320,119,119,119
151321,83,83,83
151322,106,106,106
151323,54,54,54
151324,36,36,36
151325,139,139,139
151326,140,140,140
151327,126,126,126
151328,87,87,87
151329,144,144,144
151330,125,125,125
151331,74,74,74
151332,51,51,51
151333,84,84,84
151334,30,30,30
151335,19,19,19
151336,47,47,47
151337,141,141,141
151338,26,26,26
151339,33,33,33
151340,64,64,64
151341,152,152,152
151342,25,25,25
151343,20,20,20
151344,60,60,60
151345,32,32,32
151346,86,86,86
151347,130,130,130
151348,83,83,83
151349,87,87,87
151350,45,45,45
151351,79,79,79
151352,161,161,161
151353,167,167,167
151354,147,147,147
151355,3,3,3
151356,55,55,55
151357,38,38,38
151358,145,145,145
151359,49,49,49
151360,108,108,108
151361,161,161,161
151362,35,35,35
151363,172,172,172
151364,107,107,107
151365,122,122,122
151366,48,48,48
151367,32,32,32
151368,106,106,106
151369,30,30,30
151370,28,28,28
151371,28,28,28
151372,51,51,51
151373,111,111,111
151374,62,62,62
151375,40,40,40
151376,8,8,8
151377,75,75,75
151378,16,16,16
151379,43,43,43
151380,138,138,138
151381,15,15,15
151382,159,159,159
151383,75,75,75
151384,12,12,12
151385,77,77,77
151386,52,52,52
151387,108,108,108
151388,87,87,87
151389,167,167,167
151390,138,138,138
151391,129,129,129
151392,18,18,18
151393,97,97,97
151394,84,84,84
151395,123,123,123
151396,91,91,91
151397,122,122,122
151398,86,86,86
151399,113,113,113
151400,107,107,107
151401,55,55,55
151402,92,92,92
151403,14,14,14
151404,132,132,132
151405,151,151,151
151406,27,27,27
151407,35,35,35
151408,115,115,115
151409,97,97,97
151410,84,84,84
151411,69,69,69
151412,136,136,136
151413,154,154,154
151414,101,101,101
151415,124,124,124
151416,38,38,38
151417,48,48,48
151418,29,29,29
151419,58,58,58
151420,69,69,69
151421,86,86,86
151422,88,88,88
151423,149,149,149
151424,12,12,12
151425,85,85,85
151426,170,170,170
151427,155,155,155
151428,85,85,85
151429,106,106,106
151430,110,110,110
151431,128,128,128
151432,141,141,141
151433,92,92,92
151434,50,50,50
151435,8,8,8
151436,120,120,120
151437,133,133,133
151438,7,7,7
151439,102,102,102
151440,81,81,81
151441,128,128,128
151442,50,50,50
151443,33,33,33
151444,4,4,4
151445,38,38,38
151446,91,91,91
151447,56,56,56
151448,82,82,82
151449,107,107,107
151450,59,59,59
151451,17,17,17
151452,93,93,93
151453,60,60,60
151454,155,155,155
151455,40,40,40
151456,11,11,11
151457,154,154,154
151458,60,60,60
151459,137,137,137
151460,132,132,132
151461,97,97,97
151462,86,86,86
151463,83,83,83
151464,66,66,66
151465,7,7,7
151466,45,45,45
151467,138,138,138
151468,167,167,167
151469,144,144,144
151470,145,145,145
151471,120,120,120
151472,14,14,14
151473,89,89,89
151474,35,35,35
151475,29,29,29
151476,163,163,163
151477,153,153,153
151478,70,70,70
151479,173,173,173
151480,95,95,95
151481,38,38,38
151482,69,69,69
151483,51,51,51
151484,104,104,104
151485,45,45,45
151486,13,13,13
151487,75,75,75
151488,169,169,169
151489,88,88,88
151490,75,75,75
151491,93,93,93
151492,109,109,109
151493,173,173,173
151494,85,85,85
151495,78,78,78
151496,115,115,115
151497,47,47,47
151498,15,15,15
151499,114,114,114
151500,47,47,47
151501,81,81,81
151502,67,67,67
151503,118,118,118
151504,157,157,157
151505,30,30,30
151506,24,24,24
151507,86,86,86
151508,168,168,168
151509,74,74,74
151510,38,38,38
151511,117,117,117
151512,171,171,171
151513,47,47,47
151514,100,100,100
151515,55,55,55
151516,156,156,156
151517,137,137,137
151518,120,120,120
151519,62,62,62
151520,44,44,44
151521,73,73,73
151522,127,127,127
151523,20,20,20
151524,147,147,147
151525,53,53,53
151526,88,88,88
151527,13,13,13
151528,161,161,161
151529,73,73,73
151530,141,141,141
151531,115,115,115
151532,49,49,49
151533,57,57,57
151534,101,101,101
151535,14,14,14
151536,118,118,118
151537,25,25,25
151538,145,145,145
151539,79,79,79
151540,94,94,94
151541,42,42,42
151542,108,108,108
151543,51,51,51
151544,143,143,143
151545,58,58,58
151546,123,123,123
151547,94,94,94
