field_index,field_id,area_m2,normalized_label,year,geometry,label,label_index,label_value,predictions,confidence,n_pixels
66821,3a249a70-2131-46c1-9701-def11c7323bd,76801.08495693908,wheat_winter,2022,"POLYGON ((1.754514 49.502724, 1.75471 49.502932, 1.754748 49.502971, 1.754842 49.502934, 1.754443 49.503126, 1.754239 49.50323, 1.754199 49.503246, 1.754153 49.503263, 1.754059 49.503274, 1.753922 49.503278, 1.753387 49.503306, 1.753238 49.503387, 1.753045 49.503509, 1.752731 49.5037, 1.752398 49.503911, 1.752305 49.503983, 1.75185 49.504464, 1.751384 49.504956, 1.751088 49.504744, 1.750902 49.504615, 1.750549 49.504369, 1.750268 49.504165, 1.750506 49.503985, 1.750203 49.503844, 1.749879 49.503706, 1.749275 49.503442, 1.749655 49.503197, 1.750078 49.50294, 1.750288 49.502815, 1.750618 49.502622, 1.750752 49.502511, 1.750858 49.502428, 1.750984 49.502301, 1.751032 49.502251, 1.750761 49.50212, 1.750476 49.501986, 1.750764 49.501786, 1.750792 49.501767, 1.751104 49.501556, 1.750947 49.50143, 1.751092 49.501313, 1.751311 49.501171, 1.75156 49.500999, 1.751632 49.501099, 1.751719 49.501229, 1.751818 49.501358, 1.751877 49.501406, 1.751903 49.501421, 1.752021 49.501473, 1.752108 49.501484, 1.752193 49.501484, 1.752344 49.50144, 1.752629 49.501689, 1.752814 49.501802, 1.753243 49.502158, 1.753893 49.50189, 1.754205 49.502238, 1.754321 49.502372, 1.754568 49.502643, 1.754473 49.502679, 1.754514 49.502724))",Winter Wheat,7,,,,
66878,b50aa8fa-614b-4a34-94fe-658c1424eb41,43147.77244655547,wheat_winter,2022,"POLYGON ((1.722601 49.544278, 1.722096 49.544417, 1.722174 49.544563, 1.721184 49.544848, 1.720174 49.545136, 1.720283 49.545278, 1.720544 49.545616, 1.719799 49.545838, 1.719019 49.546076, 1.718873 49.545782, 1.718768 49.545527, 1.718707 49.545454, 1.718549 49.54542, 1.718381 49.545382, 1.718452 49.545291, 1.718518 49.54517, 1.71858 49.54507, 1.718614 49.545008, 1.718634 49.544918, 1.718639 49.544886, 1.71868 49.544825, 1.718788 49.544736, 1.71888 49.544678, 1.718905 49.544659, 1.719107 49.544548, 1.719457 49.544345, 1.719579 49.544245, 1.719701 49.544155, 1.719846 49.544069, 1.720234 49.543845, 1.720379 49.543927, 1.72058 49.544088, 1.720959 49.543895, 1.721077 49.543835, 1.721518 49.543639, 1.721737 49.543885, 1.722036 49.543715, 1.722746 49.543333, 1.7235 49.543869, 1.723672 49.543996, 1.722601 49.544278))",Winter Wheat,7,,,,
66931,a3ee5344-f6c1-46e4-9d0c-401519107087,98103.08381972199,wheat_winter,2022,"POLYGON ((1.71145 49.708711, 1.711502 49.708446, 1.71153 49.708206, 1.711548 49.708053, 1.711567 49.707917, 1.711582 49.707795, 1.711612 49.707674, 1.711482 49.707297, 1.71136 49.707071, 1.711195 49.706848, 1.710916 49.706401, 1.710783 49.706261, 1.710453 49.706017, 1.710371 49.705965, 1.710276 49.705887, 1.710144 49.705778, 1.709979 49.705622, 1.709719 49.705331, 1.709495 49.705038, 1.711058 49.704666, 1.711978 49.704427, 1.712107 49.704398, 1.712454 49.704932, 1.712469 49.70493, 1.712721 49.704911, 1.713848 49.705914, 1.714158 49.706735, 1.714273 49.707269, 1.714722 49.707838, 1.714907 49.70837, 1.71145 49.708711))",Winter Wheat,7,,,,
67056,f9d8f83d-d07f-440c-86c0-c60d5aa22184,51799.02963423392,wheat_winter,2022,"POLYGON ((1.767978 49.777635, 1.767726 49.777741, 1.767495 49.777825, 1.765441 49.777045, 1.765904 49.776887, 1.765921 49.776881, 1.766057 49.776833, 1.767388 49.776366, 1.770594 49.7772, 1.770305 49.776603, 1.770625 49.776675, 1.771714 49.776828, 1.772251 49.776874, 1.77233 49.776888, 1.773271 49.777113, 1.772697 49.777407, 1.771647 49.777854, 1.770937 49.777937, 1.769973 49.777756, 1.769651 49.777753, 1.769646 49.77775, 1.769552 49.777725, 1.769203 49.777632, 1.768674 49.777525, 1.768482 49.777527, 1.768271 49.777549, 1.767978 49.777635))",Winter Wheat,7,,,,
67115,43ae6f26-1d2e-4375-bd7f-f817b51ded66,24909.925494527626,wheat_winter,2022,"POLYGON ((1.728084 49.561853, 1.728032 49.561745, 1.727968 49.561599, 1.727919 49.56149, 1.727853 49.561341, 1.727813 49.561251, 1.727766 49.561151, 1.727695 49.560992, 1.727659 49.560915, 1.72761 49.560805, 1.727756 49.560743, 1.727866 49.560697, 1.727952 49.560641, 1.728004 49.560606, 1.728163 49.56056, 1.728257 49.560531, 1.728384 49.560451, 1.728521 49.560528, 1.729191 49.560909, 1.729724 49.561209, 1.730018 49.561377, 1.73005 49.561393, 1.729712 49.561623, 1.729508 49.561751, 1.729222 49.561917, 1.728944 49.562093, 1.728212 49.562546, 1.727773 49.562846, 1.72748 49.563043, 1.727391 49.562947, 1.727295 49.562823, 1.727213 49.562725, 1.727102 49.562609, 1.727116 49.562606, 1.72727 49.562502, 1.727403 49.562415, 1.727487 49.562361, 1.727633 49.562266, 1.727882 49.562105, 1.728125 49.56195, 1.72812 49.561934, 1.728084 49.561853))",Winter Wheat,7,,,,
67131,db9f68cd-0ac7-4679-8f3e-df02f3bbc6cb,47678.87404083558,wheat_winter,2022,"POLYGON ((1.710635 49.65546, 1.710008 49.654527, 1.709186 49.653325, 1.710585 49.653017, 1.710393 49.652729, 1.710959 49.652698, 1.711649 49.652667, 1.712381 49.652656, 1.712437 49.652673, 1.71252 49.653401, 1.712571 49.654133, 1.711425 49.65457, 1.71196 49.655097, 1.710635 49.65546))",Winter Wheat,7,,,,
67255,3351fe7b-2e92-4143-ab11-6a108691b45f,24084.771302268495,wheat_winter,2022,"POLYGON ((1.73715 49.518696, 1.737217 49.518982, 1.737262 49.519126, 1.737367 49.519377, 1.737448 49.519585, 1.737539 49.519791, 1.735917 49.521096, 1.735913 49.5211, 1.735572 49.521051, 1.735144 49.520983, 1.734779 49.52092, 1.734582 49.520877, 1.734505 49.52086, 1.734735 49.520659, 1.735019 49.520432, 1.735535 49.520013, 1.735843 49.519759, 1.736001 49.519624, 1.73715 49.518696))",Winter Wheat,7,,,,
67257,faf9b243-0759-4ae1-86c3-2ad8625772ad,3388.0410534182297,wheat_winter,2022,"POLYGON ((1.769971 49.777758, 1.770938 49.777938, 1.771647 49.777856, 1.772702 49.777407, 1.773273 49.777114, 1.773935 49.777286, 1.773816 49.777389, 1.773561 49.777379, 1.773364 49.77736, 1.773102 49.777361, 1.773053 49.777352, 1.772917 49.77739, 1.772769 49.777422, 1.772635 49.777474, 1.772547 49.777513, 1.772461 49.777561, 1.77236 49.777592, 1.772313 49.777628, 1.772145 49.77773, 1.771917 49.777835, 1.771731 49.777917, 1.771566 49.777962, 1.771528 49.777972, 1.771514 49.777976, 1.771428 49.777998, 1.771331 49.778011, 1.771234 49.778026, 1.771022 49.778029, 1.770995 49.778029, 1.770914 49.77803, 1.76965 49.777755, 1.769971 49.777758))",Winter Wheat,7,,,,
67346,bc835970-dd7b-409c-ba06-84f66106a84d,18037.264419778803,wheat_winter,2022,"POLYGON ((1.705585 49.604241, 1.70658 49.604953, 1.706185 49.605253, 1.706041 49.605451, 1.7059 49.605521, 1.705722 49.605595, 1.705404 49.605739, 1.705277 49.605847, 1.70512 49.605983, 1.704889 49.606124, 1.704608 49.605949, 1.704118 49.605599, 1.704372 49.605358, 1.704647 49.605037, 1.704641 49.605035, 1.704831 49.604831, 1.705074 49.604585, 1.705336 49.604383, 1.705585 49.604241))",Winter Wheat,7,,,,
67494,c339ee29-a148-4b20-b384-cd6489bba6e4,13421.139803072212,wheat_winter,2022,"POLYGON ((1.695641 49.698067, 1.695779 49.698111, 1.69595 49.698018, 1.696531 49.698367, 1.697116 49.698725, 1.697706 49.699095, 1.697279 49.699311, 1.696952 49.699469, 1.696887 49.699523, 1.69687 49.699511, 1.695054 49.69836, 1.695641 49.698067))",Winter Wheat,7,,,,
67604,268f419c-edc6-405f-b87d-15bc19ab7ff7,15499.482083473178,wheat_winter,2022,"POLYGON ((1.726754 49.549433, 1.726917 49.549933, 1.726914 49.549933, 1.7264 49.550069, 1.725843 49.55021, 1.725802 49.550206, 1.725794 49.550147, 1.725543 49.549293, 1.725325 49.548556, 1.725323 49.54855, 1.726381 49.548292, 1.726384 49.548301, 1.726754 49.549433))",Winter Wheat,7,,,,
67790,f1d2717c-6cfb-4a51-ac1f-9a44108d4378,73584.31575837547,wheat_winter,2022,"POLYGON ((1.710569 49.612562, 1.710273 49.612529, 1.709838 49.612453, 1.709548 49.612387, 1.709324 49.612291, 1.708996 49.612076, 1.708679 49.611871, 1.708261 49.611602, 1.707779 49.611325, 1.707595 49.611182, 1.709557 49.61053, 1.71067 49.610162, 1.711343 49.609944, 1.713974 49.613173, 1.713576 49.61318, 1.713334 49.613168, 1.71316 49.613132, 1.712979 49.613076, 1.712739 49.613002, 1.712619 49.612965, 1.712491 49.612927, 1.711875 49.612152, 1.710748 49.612572, 1.710569 49.612562))",Winter Wheat,7,,,,
68055,092ed97a-65dc-4d90-a15c-0a866e2c1967,65654.82258855674,wheat_winter,2022,"POLYGON ((1.705086 49.708717, 1.704824 49.708407, 1.704312 49.708063, 1.704193 49.707836, 1.703891 49.707624, 1.703383 49.707173, 1.702639 49.706428, 1.704313 49.705853, 1.705056 49.706711, 1.705061 49.706714, 1.705561 49.707241, 1.705054 49.707447, 1.704958 49.707486, 1.705575 49.708046, 1.70601 49.708432, 1.705569 49.708566, 1.705585 49.70858, 1.705677 49.708665, 1.706775 49.709668, 1.706905 49.709767, 1.706984 49.709813, 1.706977 49.70982, 1.707086 49.709848, 1.70723 49.709872, 1.707595 49.709941, 1.707686 49.710035, 1.707832 49.710188, 1.707862 49.710183, 1.708762 49.709891, 1.708809 49.709875, 1.709044 49.710145, 1.709818 49.710009, 1.710237 49.709936, 1.710243 49.709953, 1.710305 49.710136, 1.710321 49.710135, 1.710322 49.710881, 1.709806 49.711396, 1.709235 49.712021, 1.709104 49.711982, 1.708945 49.711904, 1.708633 49.711774, 1.708514 49.71164, 1.7082 49.711399, 1.708106 49.711326, 1.707298 49.710595, 1.707292 49.71059, 1.706996 49.710322, 1.706079 49.709612, 1.705497 49.709127, 1.705108 49.708739, 1.705086 49.708717), (1.709556 49.711357, 1.709909 49.711019, 1.709987 49.710829, 1.709887 49.710709, 1.709647 49.71064, 1.709406 49.71059, 1.70907 49.710273, 1.708225 49.71062, 1.708967 49.711156, 1.708703 49.711462, 1.70924 49.711677, 1.709556 49.711357))",Winter Wheat,7,,,,
68074,9ea09c5d-0517-4617-8a0a-f01c2a9b3441,64217.538896986785,wheat_winter,2022,"POLYGON ((1.728512 49.555543, 1.727605 49.555821, 1.727462 49.555703, 1.727138 49.555781, 1.726582 49.555337, 1.726642 49.555265, 1.726166 49.554779, 1.726044 49.554707, 1.7258 49.554564, 1.725288 49.553866, 1.726035 49.553199, 1.726609 49.552592, 1.725926 49.552116, 1.72742 49.551555, 1.727948 49.552636, 1.727916 49.552641, 1.727913 49.552674, 1.728528 49.555538, 1.728512 49.555543))",Winter Wheat,7,,,,
68167,74fa5a11-a248-4f25-9002-98dc1dcd9e5a,40022.91628671699,wheat_winter,2022,"POLYGON ((1.699059 49.577093, 1.698998 49.577204, 1.698792 49.577597, 1.697884 49.577602, 1.697452 49.577649, 1.697306 49.577673, 1.697305 49.577673, 1.697301 49.577674, 1.697055 49.577709, 1.696965 49.577713, 1.696874 49.57771, 1.696722 49.577689, 1.696539 49.577656, 1.695256 49.577138, 1.694752 49.576963, 1.694611 49.576907, 1.695969 49.575751, 1.699155 49.576991, 1.699059 49.577093))",Winter Wheat,7,,,,
68261,da1a095e-1170-42d9-9db4-05d23bdcfcfc,17600.544992243784,wheat_winter,2022,"POLYGON ((1.725833 49.562499, 1.726131 49.562377, 1.726656 49.562163, 1.726719 49.562169, 1.727397 49.562952, 1.727139 49.563167, 1.726882 49.563366, 1.726517 49.563626, 1.726156 49.563866, 1.725547 49.563331, 1.724954 49.562786, 1.725711 49.562448, 1.725771 49.562473, 1.725792 49.562482, 1.725833 49.562499))",Winter Wheat,7,,,,
68405,71e6d295-ee91-445b-ae06-79e19bae4d55,70090.71833606226,wheat_winter,2022,"POLYGON ((1.725101 49.54501, 1.726624 49.546125, 1.726407 49.546226, 1.726567 49.546399, 1.726766 49.546609, 1.727203 49.54653, 1.728188 49.547191, 1.728297 49.547291, 1.727562 49.547508, 1.726756 49.547691, 1.725292 49.548024, 1.725167 49.548047, 1.72506 49.54808, 1.724341 49.548293, 1.723972 49.548411, 1.723862 49.548427, 1.723792 49.548313, 1.723728 49.548203, 1.723587 49.548233, 1.723546 49.548243, 1.723527 49.548258, 1.723017 49.547702, 1.722972 49.54763, 1.723005 49.547617, 1.723149 49.547547, 1.723336 49.547461, 1.72364 49.547311, 1.723926 49.547172, 1.724403 49.546941, 1.724646 49.546826, 1.724574 49.546761, 1.724456 49.546653, 1.724203 49.546418, 1.724 49.546207, 1.7237 49.545946, 1.723698 49.545937, 1.723595 49.545833, 1.723451 49.545669, 1.723438 49.545657, 1.723733 49.545556, 1.724002 49.545465, 1.725101 49.54501))",Winter Wheat,7,,,,
68421,98ba843c-4b13-4624-8683-53e597538574,39620.267979086224,wheat_winter,2022,"POLYGON ((1.737672 49.520055, 1.737721 49.520023, 1.73784 49.519939, 1.738091 49.519767, 1.738361 49.520353, 1.738568 49.520779, 1.738642 49.520919, 1.739393 49.520318, 1.739708 49.520128, 1.740041 49.519951, 1.740557 49.519616, 1.740901 49.519917, 1.741211 49.52022, 1.741452 49.520503, 1.741798 49.521317, 1.741067 49.521457, 1.740363 49.521574, 1.74006 49.52159, 1.738542 49.521517, 1.738348 49.521515, 1.738147 49.521527, 1.738074 49.521531, 1.738067 49.521237, 1.738041 49.521039, 1.738026 49.520991, 1.738025 49.520982, 1.737996 49.520887, 1.73794 49.52074, 1.737883 49.520584, 1.737837 49.520467, 1.737734 49.520185, 1.737683 49.520093, 1.737672 49.520055))",Winter Wheat,7,,,,
68518,47224237-6bb3-4cf4-9af9-6601df589deb,26252.5208593706,wheat_winter,2022,"POLYGON ((1.748238 49.532955, 1.747609 49.532855, 1.744582 49.532327, 1.744166 49.531828, 1.744005 49.531717, 1.743514 49.531986, 1.743096 49.532283, 1.742954 49.532248, 1.744353 49.531433, 1.74463 49.531479, 1.745076 49.531764, 1.745425 49.531712, 1.745859 49.531439, 1.745861 49.531437, 1.745946 49.531378, 1.746372 49.531568, 1.746712 49.531803, 1.747028 49.53203, 1.747519 49.532341, 1.747717 49.532462, 1.74792 49.53261, 1.748228 49.532762, 1.748623 49.532864, 1.749042 49.532965, 1.749213 49.533003, 1.74925 49.533105, 1.749254 49.533115, 1.749181 49.533128, 1.749147 49.533123, 1.749057 49.53311, 1.748422 49.53299, 1.748238 49.532955))",Winter Wheat,7,,,,
68535,3684030b-3470-43c3-b607-660e75b99332,10815.481683977743,wheat_winter,2022,"POLYGON ((1.770738 49.51265, 1.771632 49.512248, 1.771828 49.512152, 1.771961 49.51209, 1.7724 49.511887, 1.7725 49.511843, 1.772603 49.511804, 1.773007 49.512331, 1.773039 49.512372, 1.77271 49.512516, 1.772334 49.512681, 1.771769 49.512922, 1.771367 49.513094, 1.771289 49.513048, 1.771183 49.512985, 1.771032 49.512896, 1.770881 49.512804, 1.770675 49.512685, 1.770738 49.51265))",Winter Wheat,7,,,,
70735,d60a6cae-a440-44ab-ae8c-e28ed45e6d6d,2034.5450584021971,wheat_winter,2022,"POLYGON ((1.646199 49.986217, 1.646201 49.986152, 1.650214 49.986082, 1.650241 49.986143, 1.646199 49.986217))",Winter Wheat,7,,,,
71077,77bf7d4a-791f-4254-87d1-0f79977b9f0a,5304.551352837358,wheat_winter,2022,"POLYGON ((1.815084 49.958076, 1.815083 49.958075, 1.815042 49.95809, 1.8058 49.958157, 1.805808 49.958065, 1.815129 49.958037, 1.815084 49.958076))",Winter Wheat,7,,,,
72812,82e9f694-b057-499a-a972-d95114efeb51,8311.652591988914,wheat_winter,2022,"POLYGON ((1.872064 49.977819, 1.872048 49.977677, 1.879211 49.977716, 1.879264 49.977865, 1.872064 49.977819))",Winter Wheat,7,,,,
74847,4ca8be8d-1ba1-406b-8292-8beeae1be4b2,2601.3447074766136,wheat_winter,2022,"POLYGON ((1.648215 49.982487, 1.648323 49.982683, 1.646604 49.982724, 1.646671 49.982521, 1.648215 49.982487))",Winter Wheat,7,,,,
77891,609716b7-f5f8-4fc1-b295-8ecef6737327,3135.315702768227,wheat_winter,2022,"POLYGON ((2.589823 50.356347, 2.589874 50.35655, 2.587781 50.356499, 2.587786 50.356316, 2.589823 50.356347))",Winter Wheat,7,,,,
78179,b714aa34-cce8-40a3-abdd-cd8c23cf6f93,3893.83518736291,wheat_winter,2022,"POLYGON ((2.302647 50.501123, 2.302625 50.50125, 2.301037 50.501231, 2.298751 50.501177, 2.298826 50.501051, 2.300526 50.501092, 2.302647 50.501123))",Winter Wheat,7,,,,
83456,f3c5bcbf-0f9f-43b8-a15b-d0569ed885d7,2040.2479799958626,wheat_winter,2022,"POLYGON ((2.492411 50.395096, 2.492558 50.395243, 2.492812 50.395572, 2.493452 50.396145, 2.493742 50.396509, 2.493833 50.396538, 2.493682 50.396601, 2.492282 50.395169, 2.492411 50.395096))",Winter Wheat,7,,,,
84307,c014f9a4-fb8d-4fbb-8009-a3c8ce25e2b6,99057.24676769812,sunflowers,2022,"POLYGON ((1.803778 49.271362, 1.804138 49.271682, 1.804366 49.271855, 1.80445 49.271999, 1.804406 49.272713, 1.804385 49.272738, 1.803789 49.27336, 1.803585 49.273584, 1.802116 49.273422, 1.80214 49.273319, 1.802108 49.273418, 1.801244 49.273337, 1.800631 49.273323, 1.800133 49.273365, 1.799673 49.273451, 1.798742 49.273686, 1.798439 49.273729, 1.798321 49.273383, 1.798042 49.273389, 1.797395 49.272606, 1.797302 49.27262, 1.797223 49.272527, 1.801282 49.270927, 1.801943 49.271702, 1.803778 49.271362), (1.801947 49.271749, 1.802017 49.271859, 1.802089 49.271884, 1.802137 49.271858, 1.802146 49.271803, 1.802136 49.271761, 1.802158 49.271718, 1.80205 49.271707, 1.802042 49.271703, 1.802028 49.27171, 1.801947 49.271749), (1.799252 49.271852, 1.799028 49.271917, 1.798949 49.271951, 1.799043 49.271994, 1.799114 49.271973, 1.799185 49.271959, 1.799288 49.271924, 1.79958 49.271873, 1.799543 49.271755, 1.799485 49.27176, 1.799461 49.271773, 1.799349 49.271826, 1.799252 49.271852), (1.801454 49.271935, 1.801505 49.271902, 1.801504 49.271776, 1.80126 49.271322, 1.80134 49.271682, 1.801333 49.271865, 1.801367 49.271931, 1.801427 49.271936, 1.801426 49.271937, 1.801454 49.271935), (1.803112 49.272015, 1.803439 49.271959, 1.803408 49.27179, 1.803026 49.271865, 1.803112 49.272015))",Sunflowers,17,,,,
84929,9fbe6f3b-bcd7-4d18-ab08-832298f42d9b,2130.906308627472,sunflowers,2022,"POLYGON ((2.684781 49.404562, 2.684577 49.404559, 2.684621 49.403316, 2.68484 49.403304, 2.684781 49.404562))",Sunflowers,17,,,,
85243,fc8ee00e-5a33-4196-aea5-9cc78ea35503,2441.0888175568243,clover,2022,"POLYGON ((1.547198 49.641655, 1.547198 49.641654, 1.546578 49.642181, 1.545258 49.642152, 1.544687 49.641931, 1.544751 49.641923, 1.54522 49.642097, 1.545278 49.642118, 1.545533 49.642125, 1.545968 49.642136, 1.546557 49.642154, 1.546568 49.642145, 1.546569 49.642144, 1.546571 49.642142, 1.547469 49.641348, 1.546213 49.640726, 1.545459 49.640353, 1.543904 49.641995, 1.5439 49.642, 1.543899 49.642001, 1.543898 49.642002, 1.543897 49.642003, 1.54385 49.64201, 1.543838 49.642012, 1.545443 49.640297, 1.547544 49.641349, 1.547199 49.641654, 1.547198 49.641655))",Clover,2,,,,
85505,935c4514-f1ad-4426-a7f1-f6cbb9bdac37,30733.540969234633,sugarbeets,2022,"POLYGON ((1.786343 49.758789, 1.786185 49.758759, 1.785856 49.758695, 1.78537 49.758601, 1.784893 49.758513, 1.784079 49.758359, 1.783919 49.758328, 1.783892 49.758314, 1.783896 49.758297, 1.783909 49.758288, 1.783992 49.758261, 1.78455 49.758071, 1.784747 49.75799, 1.784887 49.757922, 1.784977 49.757885, 1.784996 49.757879, 1.785092 49.757836, 1.785226 49.757791, 1.785631 49.757788, 1.786048 49.75778, 1.786467 49.757764, 1.786882 49.757741, 1.78719 49.757736, 1.787502 49.757732, 1.788138 49.757713, 1.788103 49.757775, 1.788066 49.757843, 1.787989 49.757967, 1.787916 49.758093, 1.787838 49.758221, 1.787774 49.758349, 1.787696 49.758482, 1.787662 49.75854, 1.787378 49.758979, 1.786989 49.759737, 1.786596 49.759578, 1.786244 49.759425, 1.786267 49.759351, 1.786297 49.759275, 1.786324 49.759198, 1.786353 49.759123, 1.786411 49.758967, 1.78644 49.758889, 1.786468 49.758815, 1.786343 49.758789))",Sugarbeets,23,,,,
85557,1541fcaa-6ead-47d5-beb5-c046949bd61e,34290.66587259772,sugarbeets,2022,"POLYGON ((1.780947 49.756778, 1.782073 49.758458, 1.782123 49.75853, 1.781556 49.758596, 1.780498 49.758709, 1.780164 49.758752, 1.779963 49.758803, 1.779635 49.758907, 1.779042 49.759098, 1.778849 49.758024, 1.779031 49.757902, 1.779061 49.757883, 1.779751 49.757391, 1.780611 49.756777, 1.780816 49.756634, 1.780947 49.756778))",Sugarbeets,23,,,,
85610,938a5c84-0c00-4c4c-bf4e-00790fac7bcb,58338.78566347702,sugarbeets,2022,"POLYGON ((1.722374 49.730969, 1.721737 49.733345, 1.720749 49.733185, 1.718931 49.732889, 1.719318 49.73056, 1.719658 49.730585, 1.720144 49.730621, 1.720569 49.730649, 1.720855 49.730676, 1.721165 49.730715, 1.721432 49.730755, 1.72145 49.73076, 1.72167 49.730817, 1.721859 49.73086, 1.72205 49.730909, 1.722133 49.730924, 1.722201 49.730926, 1.722249 49.730921, 1.722355 49.730959, 1.722374 49.730969))",Sugarbeets,23,,,,
87917,1e3c3f34-70d0-43ec-89bb-8006fcfd55f9,3273.9749330281875,sugarbeets,2022,"POLYGON ((1.94092 49.979026, 1.940933 49.979026, 1.940937 49.979029, 1.941006 49.979076, 1.941031 49.979092, 1.94102 49.979087, 1.941033 49.979114, 1.941052 49.979171, 1.940869 49.979138, 1.937482 49.979118, 1.93748 49.979114, 1.937466 49.979063, 1.937461 49.979043, 1.937493 49.979003, 1.937496 49.979003, 1.937654 49.979003, 1.937849 49.979002, 1.93878 49.979009, 1.94092 49.979026))",Sugarbeets,23,,,,
89788,9743fde9-f4f3-4ca9-b7da-e9585998b445,2020.5884811361143,sugarbeets,2022,"POLYGON ((1.649864 49.325421, 1.649523 49.325244, 1.649397 49.325363, 1.648913 49.325874, 1.648881 49.325934, 1.648825 49.325991, 1.648829 49.325993, 1.648122 49.326799, 1.648104 49.326786, 1.647954 49.326706, 1.649456 49.325202, 1.649864 49.325421))",Sugarbeets,23,,,,
90036,622f8891-b419-41e4-acb0-e5b2b7a4ca71,2079.799251856828,sugarbeets,2022,"POLYGON ((2.367899 49.897403, 2.367969 49.897434, 2.363784 49.899512, 2.363636 49.899585, 2.36358 49.899559, 2.367899 49.897403))",Sugarbeets,23,,,,
102569,55ecbf03-9820-44bc-8af2-eddaec8c7b35,2875.3723408908236,wheat_winter,2022,"POLYGON ((2.652194 50.06202, 2.653852 50.061988, 2.653855 50.062201, 2.652136 50.06223, 2.652154 50.062021, 2.652194 50.06202))",Winter Wheat,7,,,,
105552,6abb3f68-4e9e-44b0-963c-14812c029abd,5741.346327132766,wheat_winter,2022,"POLYGON ((2.299903 50.036844, 2.299786 50.036843, 2.299719 50.036821, 2.299501 50.03667, 2.29956 50.036664, 2.299601 50.036661, 2.301227 50.036677, 2.30199 50.036695, 2.302994 50.036725, 2.303472 50.036735, 2.303477 50.036784, 2.303491 50.036922, 2.301777 50.036881, 2.300723 50.036857, 2.300045 50.036847, 2.299903 50.036844))",Winter Wheat,7,,,,
108954,f466ca01-8150-4cfa-802c-6c3bbf60d800,3231.699965430632,wheat_winter,2022,"POLYGON ((2.528964 50.016782, 2.532141 50.016726, 2.532094 50.016857, 2.528929 50.016907, 2.528964 50.016782))",Winter Wheat,7,,,,
114437,8b37c05d-48de-449a-8f84-ccfc938c3ab3,14532.633517916698,flax,2022,"POLYGON ((1.702753 49.6843, 1.704059 49.68496, 1.704073 49.684967, 1.704954 49.685421, 1.704261 49.685911, 1.703329 49.685427, 1.702898 49.685187, 1.70224 49.684856, 1.702538 49.684353, 1.70268 49.684272, 1.702722 49.684288, 1.702733 49.684293, 1.702753 49.6843))",Flax,18,,,,
114659,8f318f9b-5294-49ae-a470-0973ec7aff58,33042.79980472564,flax,2022,"POLYGON ((1.768475 49.756908, 1.76894 49.756939, 1.769478 49.75698, 1.769144 49.760734, 1.768041 49.760692, 1.768405 49.756903, 1.768475 49.756908))",Flax,18,,,,
114679,f9e1f565-8481-466f-9b94-ebafc442e355,36670.75186598663,flax,2022,"POLYGON ((1.705541 49.707247, 1.705091 49.70669, 1.707811 49.70577, 1.708029 49.706054, 1.70814 49.706194, 1.708194 49.706269, 1.708251 49.706345, 1.708513 49.706685, 1.708643 49.706869, 1.708755 49.707025, 1.708721 49.707033, 1.707957 49.707278, 1.706622 49.70769, 1.705575 49.708046, 1.704997 49.70749, 1.705005 49.707489, 1.705498 49.707269, 1.705541 49.707247))",Flax,18,,,,
114757,68c309e7-d65c-40d7-b0e8-220ed2be10e4,64254.93853684811,flax,2022,"POLYGON ((1.70072 49.686023, 1.701001 49.686159, 1.700773 49.686368, 1.700334 49.686136, 1.700129 49.686286, 1.700321 49.686393, 1.700145 49.686541, 1.700376 49.686655, 1.698651 49.68818, 1.69831 49.688057, 1.697868 49.688447, 1.69765 49.688387, 1.697653 49.688384, 1.696839 49.688104, 1.696004 49.687864, 1.695385 49.68763, 1.697882 49.685651, 1.699132 49.686242, 1.699851 49.685593, 1.700448 49.685885, 1.700446 49.685888, 1.70072 49.686023))",Flax,18,,,,
116991,5b721393-e52d-4154-a6c2-28c133ba90f1,2246.354667707802,corn_grain,2022,"POLYGON ((1.839206 50.4132, 1.839132 50.41316, 1.84622 50.413221, 1.846196 50.413261, 1.839206 50.4132))",Grain Corn,20,,,,
118615,e332dbf4-97e2-4ed1-876a-f5f069bdcdb9,4373.201706029987,corn_grain,2022,"POLYGON ((1.727953 50.223572, 1.72786 50.223656, 1.722369 50.223622, 1.722382 50.224182, 1.722297 50.224181, 1.722257 50.22418, 1.722243 50.223536, 1.722368 50.223537, 1.727953 50.223572))",Grain Corn,20,,,,
120873,074c6fb2-f5ec-41fe-a983-dd9250b25d55,2943.0090180982875,corn_silage,2022,"POLYGON ((2.318757 50.250589, 2.316734 50.250611, 2.316763 50.250447, 2.318842 50.250389, 2.318757 50.250589))",Silage Corn,21,,,,
121960,760e399c-ab51-4dac-9ed5-805c6f25483c,3295.81753277987,corn_silage,2022,"POLYGON ((2.803838 50.519831, 2.803713 50.519835, 2.803635 50.519833, 2.800814 50.519754, 2.800783 50.519597, 2.803958 50.519729, 2.803838 50.519831))",Silage Corn,21,,,,
